home_geo_id,work_geo_id,commuter_count,net_commute_flow,data_year,source
2.40276E+11,4,2,-839,2022,LEHD LODES8 OD
2.40276E+11,5,0,-839,2022,LEHD LODES8 OD
2.40276E+11,6,0,-839,2022,LEHD LODES8 OD
2.40276E+11,7,0,-839,2022,LEHD LODES8 OD
2.40276E+11,1,344,-370,2022,LEHD LODES8 OD
2.40276E+11,2,26,-370,2022,LEHD LODES8 OD
2.40276E+11,3,0,-370,2022,LEHD LODES8 OD
2.40276E+11,1,664,-706,2022,LEHD LODES8 OD
2.40276E+11,2,38,-706,2022,LEHD LODES8 OD
2.40276E+11,3,4,-706,2022,LEHD LODES8 OD
2.40276E+11,4,0,-706,2022,LEHD LODES8 OD
2.40276E+11,1,378,-424,2022,LEHD LODES8 OD
2.40276E+11,2,32,-424,2022,LEHD LODES8 OD
2.40276E+11,3,12,-424,2022,LEHD LODES8 OD
2.40276E+11,4,2,-424,2022,LEHD LODES8 OD
2.40276E+11,5,0,-424,2022,LEHD LODES8 OD
2.40276E+11,1,646,-680,2022,LEHD LODES8 OD
2.40276E+11,2,28,-680,2022,LEHD LODES8 OD
2.40276E+11,3,6,-680,2022,LEHD LODES8 OD
2.40276E+11,4,0,-680,2022,LEHD LODES8 OD
2.40276E+11,1,262,-292,2022,LEHD LODES8 OD
2.40276E+11,2,18,-292,2022,LEHD LODES8 OD
2.40276E+11,3,4,-292,2022,LEHD LODES8 OD
2.40276E+11,4,0,-292,2022,LEHD LODES8 OD
2.40276E+11,5,8,-292,2022,LEHD LODES8 OD
2.40276E+11,1,246,-280,2022,LEHD LODES8 OD
2.40276E+11,2,24,-280,2022,LEHD LODES8 OD
2.40276E+11,3,8,-280,2022,LEHD LODES8 OD
2.40276E+11,5,2,-280,2022,LEHD LODES8 OD
2.40276E+11,1,526,-584,2022,LEHD LODES8 OD
2.40276E+11,2,42,-584,2022,LEHD LODES8 OD
2.40276E+11,3,4,-584,2022,LEHD LODES8 OD
2.40276E+11,4,0,-584,2022,LEHD LODES8 OD
2.40276E+11,5,4,-584,2022,LEHD LODES8 OD
2.40276E+11,7,8,-584,2022,LEHD LODES8 OD
2.40276E+11,1,576,-618,2022,LEHD LODES8 OD
2.40276E+11,2,26,-618,2022,LEHD LODES8 OD
2.40276E+11,3,8,-618,2022,LEHD LODES8 OD
2.40276E+11,4,8,-618,2022,LEHD LODES8 OD
2.40276E+11,1,596,-662,2022,LEHD LODES8 OD
2.40276E+11,2,54,-662,2022,LEHD LODES8 OD
2.40276E+11,3,4,-662,2022,LEHD LODES8 OD
2.40276E+11,4,0,-662,2022,LEHD LODES8 OD
2.40276E+11,5,8,-662,2022,LEHD LODES8 OD
2.40276E+11,7,0,-662,2022,LEHD LODES8 OD
2.40276E+11,1,512,-582,2022,LEHD LODES8 OD
2.40276E+11,2,44,-582,2022,LEHD LODES8 OD
2.40276E+11,3,12,-582,2022,LEHD LODES8 OD
2.40276E+11,4,2,-582,2022,LEHD LODES8 OD
2.40276E+11,6,0,-582,2022,LEHD LODES8 OD
2.40276E+11,7,12,-582,2022,LEHD LODES8 OD
2.40276E+11,1,612,-678,2022,LEHD LODES8 OD
2.40276E+11,11,0,-678,2022,LEHD LODES8 OD
2.40276E+11,2,62,-678,2022,LEHD LODES8 OD
2.40276E+11,3,0,-678,2022,LEHD LODES8 OD
2.40276E+11,4,0,-678,2022,LEHD LODES8 OD
2.40276E+11,5,4,-678,2022,LEHD LODES8 OD
2.40276E+11,8,0,-678,2022,LEHD LODES8 OD
2.40276E+11,1,656,-798,2022,LEHD LODES8 OD
2.40276E+11,10,0,-798,2022,LEHD LODES8 OD
2.40276E+11,2,62,-798,2022,LEHD LODES8 OD
2.40276E+11,3,54,-798,2022,LEHD LODES8 OD
2.40276E+11,4,10,-798,2022,LEHD LODES8 OD
2.40276E+11,5,2,-798,2022,LEHD LODES8 OD
2.40276E+11,6,5,-798,2022,LEHD LODES8 OD
2.40276E+11,7,8,-798,2022,LEHD LODES8 OD
2.40276E+11,8,1,-798,2022,LEHD LODES8 OD
2.40276E+11,9,0,-798,2022,LEHD LODES8 OD
2.40276E+11,1,528,-635,2022,LEHD LODES8 OD
2.40276E+11,10,0,-635,2022,LEHD LODES8 OD
2.40276E+11,2,63,-635,2022,LEHD LODES8 OD
2.40276E+11,3,18,-635,2022,LEHD LODES8 OD
2.40276E+11,4,16,-635,2022,LEHD LODES8 OD
2.40276E+11,5,10,-635,2022,LEHD LODES8 OD
2.40276E+11,6,0,-635,2022,LEHD LODES8 OD
2.40276E+11,1,404,-482,2022,LEHD LODES8 OD
2.40276E+11,10,2,-482,2022,LEHD LODES8 OD
2.40276E+11,11,2,-482,2022,LEHD LODES8 OD
2.40276E+11,18,4,-482,2022,LEHD LODES8 OD
2.40276E+11,2,60,-482,2022,LEHD LODES8 OD
2.40276E+11,3,10,-482,2022,LEHD LODES8 OD
2.40276E+11,4,0,-482,2022,LEHD LODES8 OD
2.40276E+11,5,0,-482,2022,LEHD LODES8 OD
2.40276E+11,7,0,-482,2022,LEHD LODES8 OD
2.40276E+11,8,0,-482,2022,LEHD LODES8 OD
2.40276E+11,1,285,-391,2022,LEHD LODES8 OD
2.40276E+11,11,2,-391,2022,LEHD LODES8 OD
2.40276E+11,15,6,-391,2022,LEHD LODES8 OD
2.40276E+11,16,6,-391,2022,LEHD LODES8 OD
2.40276E+11,2,36,-391,2022,LEHD LODES8 OD
2.40276E+11,24,12,-391,2022,LEHD LODES8 OD
2.40276E+11,3,24,-391,2022,LEHD LODES8 OD
2.40276E+11,4,10,-391,2022,LEHD LODES8 OD
2.40276E+11,5,4,-391,2022,LEHD LODES8 OD
2.40276E+11,8,2,-391,2022,LEHD LODES8 OD
2.40276E+11,9,4,-391,2022,LEHD LODES8 OD
2.40276E+11,1,519,-619,2022,LEHD LODES8 OD
2.40276E+11,15,8,-619,2022,LEHD LODES8 OD
2.40276E+11,2,52,-619,2022,LEHD LODES8 OD
2.40276E+11,3,16,-619,2022,LEHD LODES8 OD
2.40276E+11,4,10,-619,2022,LEHD LODES8 OD
2.40276E+11,5,0,-619,2022,LEHD LODES8 OD
2.40276E+11,6,8,-619,2022,LEHD LODES8 OD
2.40276E+11,8,2,-619,2022,LEHD LODES8 OD
2.40276E+11,9,4,-619,2022,LEHD LODES8 OD
2.40276E+11,1,580,-630,2022,LEHD LODES8 OD
2.40276E+11,2,36,-630,2022,LEHD LODES8 OD
2.40276E+11,3,14,-630,2022,LEHD LODES8 OD
2.40276E+11,4,0,-630,2022,LEHD LODES8 OD
2.40276E+11,5,0,-630,2022,LEHD LODES8 OD
2.40276E+11,6,0,-630,2022,LEHD LODES8 OD
2.40276E+11,1,398,-502,2022,LEHD LODES8 OD
2.40276E+11,2,54,-502,2022,LEHD LODES8 OD
2.40276E+11,3,26,-502,2022,LEHD LODES8 OD
2.40276E+11,4,4,-502,2022,LEHD LODES8 OD
2.40276E+11,6,8,-502,2022,LEHD LODES8 OD
2.40276E+11,7,8,-502,2022,LEHD LODES8 OD
2.40276E+11,8,4,-502,2022,LEHD LODES8 OD
2.40276E+11,1,438,-550,2022,LEHD LODES8 OD
2.40276E+11,2,64,-550,2022,LEHD LODES8 OD
2.40276E+11,3,19,-550,2022,LEHD LODES8 OD
2.40276E+11,4,1,-550,2022,LEHD LODES8 OD
2.40276E+11,5,8,-550,2022,LEHD LODES8 OD
2.40276E+11,6,12,-550,2022,LEHD LODES8 OD
2.40276E+11,7,8,-550,2022,LEHD LODES8 OD
2.40276E+11,8,0,-550,2022,LEHD LODES8 OD
2.40276E+11,1,286,-354,2022,LEHD LODES8 OD
2.40276E+11,2,39,-354,2022,LEHD LODES8 OD
2.40276E+11,3,13,-354,2022,LEHD LODES8 OD
2.40276E+11,4,12,-354,2022,LEHD LODES8 OD
2.40276E+11,5,0,-354,2022,LEHD LODES8 OD
2.40276E+11,7,4,-354,2022,LEHD LODES8 OD
2.40276E+11,1,430,-582,2022,LEHD LODES8 OD
2.40276E+11,15,12,-582,2022,LEHD LODES8 OD
2.40276E+11,2,54,-582,2022,LEHD LODES8 OD
2.40276E+11,3,40,-582,2022,LEHD LODES8 OD
2.40276E+11,4,32,-582,2022,LEHD LODES8 OD
2.40276E+11,5,14,-582,2022,LEHD LODES8 OD
2.40276E+11,6,0,-582,2022,LEHD LODES8 OD
2.40276E+11,9,0,-582,2022,LEHD LODES8 OD
2.40276E+11,1,542,-628,2022,LEHD LODES8 OD
2.40276E+11,2,70,-628,2022,LEHD LODES8 OD
2.40276E+11,3,8,-628,2022,LEHD LODES8 OD
2.40276E+11,4,4,-628,2022,LEHD LODES8 OD
2.40276E+11,5,2,-628,2022,LEHD LODES8 OD
2.40276E+11,6,2,-628,2022,LEHD LODES8 OD
2.40276E+11,1,521,-653,2022,LEHD LODES8 OD
2.40276E+11,2,106,-653,2022,LEHD LODES8 OD
2.40276E+11,3,16,-653,2022,LEHD LODES8 OD
2.40276E+11,4,2,-653,2022,LEHD LODES8 OD
2.40276E+11,5,2,-653,2022,LEHD LODES8 OD
2.40276E+11,6,2,-653,2022,LEHD LODES8 OD
2.40276E+11,8,2,-653,2022,LEHD LODES8 OD
2.40276E+11,9,2,-653,2022,LEHD LODES8 OD
2.40276E+11,1,697,-886,2022,LEHD LODES8 OD
2.40276E+11,2,114,-886,2022,LEHD LODES8 OD
2.40276E+11,3,31,-886,2022,LEHD LODES8 OD
2.40276E+11,4,14,-886,2022,LEHD LODES8 OD
2.40276E+11,5,24,-886,2022,LEHD LODES8 OD
2.40276E+11,6,6,-886,2022,LEHD LODES8 OD
2.40276E+11,1,272,-444,2022,LEHD LODES8 OD
2.40276E+11,18,12,-444,2022,LEHD LODES8 OD
2.40276E+11,19,12,-444,2022,LEHD LODES8 OD
2.40276E+11,2,98,-444,2022,LEHD LODES8 OD
2.40276E+11,3,28,-444,2022,LEHD LODES8 OD
2.40276E+11,4,6,-444,2022,LEHD LODES8 OD
2.40276E+11,5,16,-444,2022,LEHD LODES8 OD
2.40276E+11,1,586,-838,2022,LEHD LODES8 OD
2.40276E+11,12,24,-838,2022,LEHD LODES8 OD
2.40276E+11,2,124,-838,2022,LEHD LODES8 OD
2.40276E+11,3,34,-838,2022,LEHD LODES8 OD
2.40276E+11,4,12,-838,2022,LEHD LODES8 OD
2.40276E+11,5,10,-838,2022,LEHD LODES8 OD
2.40276E+11,6,8,-838,2022,LEHD LODES8 OD
2.40276E+11,7,16,-838,2022,LEHD LODES8 OD
2.40276E+11,9,24,-838,2022,LEHD LODES8 OD
2.40276E+11,1,258,-324,2022,LEHD LODES8 OD
2.40276E+11,2,22,-324,2022,LEHD LODES8 OD
2.40276E+11,3,12,-324,2022,LEHD LODES8 OD
2.40276E+11,4,20,-324,2022,LEHD LODES8 OD
2.40276E+11,5,6,-324,2022,LEHD LODES8 OD
2.40276E+11,6,6,-324,2022,LEHD LODES8 OD
2.40276E+11,1,350,-645,2022,LEHD LODES8 OD
2.40276E+11,11,6,-645,2022,LEHD LODES8 OD
2.40276E+11,15,4,-645,2022,LEHD LODES8 OD
2.40276E+11,18,8,-645,2022,LEHD LODES8 OD
2.40276E+11,19,3,-645,2022,LEHD LODES8 OD
2.40276E+11,2,112,-645,2022,LEHD LODES8 OD
2.40276E+11,21,3,-645,2022,LEHD LODES8 OD
2.40276E+11,3,69,-645,2022,LEHD LODES8 OD
2.40276E+11,4,54,-645,2022,LEHD LODES8 OD
2.40276E+11,5,10,-645,2022,LEHD LODES8 OD
2.40276E+11,6,2,-645,2022,LEHD LODES8 OD
2.40276E+11,7,6,-645,2022,LEHD LODES8 OD
2.40276E+11,8,12,-645,2022,LEHD LODES8 OD
2.40276E+11,9,6,-645,2022,LEHD LODES8 OD
2.40276E+11,1,224,-305,2022,LEHD LODES8 OD
2.40276E+11,10,2,-305,2022,LEHD LODES8 OD
2.40276E+11,12,12,-305,2022,LEHD LODES8 OD
2.40276E+11,2,26,-305,2022,LEHD LODES8 OD
2.40276E+11,3,10,-305,2022,LEHD LODES8 OD
2.40276E+11,4,26,-305,2022,LEHD LODES8 OD
2.40276E+11,5,4,-305,2022,LEHD LODES8 OD
2.40276E+11,7,0,-305,2022,LEHD LODES8 OD
2.40276E+11,9,1,-305,2022,LEHD LODES8 OD
2.40276E+11,1,288,-352,2022,LEHD LODES8 OD
2.40276E+11,10,4,-352,2022,LEHD LODES8 OD
2.40276E+11,11,6,-352,2022,LEHD LODES8 OD
2.40276E+11,13,1,-352,2022,LEHD LODES8 OD
2.40276E+11,15,1,-352,2022,LEHD LODES8 OD
2.40276E+11,2,44,-352,2022,LEHD LODES8 OD
2.40276E+11,3,8,-352,2022,LEHD LODES8 OD
2.40276E+11,4,0,-352,2022,LEHD LODES8 OD
2.40276E+11,6,0,-352,2022,LEHD LODES8 OD
2.40276E+11,1,309,-364,2022,LEHD LODES8 OD
2.40276E+11,2,52,-364,2022,LEHD LODES8 OD
2.40276E+11,3,1,-364,2022,LEHD LODES8 OD
2.40276E+11,4,2,-364,2022,LEHD LODES8 OD
2.40276E+11,1,348,-512,2022,LEHD LODES8 OD
2.40276E+11,11,3,-512,2022,LEHD LODES8 OD
2.40276E+11,12,19,-512,2022,LEHD LODES8 OD
2.40276E+11,2,62,-512,2022,LEHD LODES8 OD
2.40276E+11,3,40,-512,2022,LEHD LODES8 OD
2.40276E+11,4,28,-512,2022,LEHD LODES8 OD
2.40276E+11,5,8,-512,2022,LEHD LODES8 OD
2.40276E+11,6,2,-512,2022,LEHD LODES8 OD
2.40276E+11,7,2,-512,2022,LEHD LODES8 OD
2.40276E+11,1,354,-584,2022,LEHD LODES8 OD
2.40276E+11,10,28,-584,2022,LEHD LODES8 OD
2.40276E+11,11,3,-584,2022,LEHD LODES8 OD
2.40276E+11,14,2,-584,2022,LEHD LODES8 OD
2.40276E+11,15,2,-584,2022,LEHD LODES8 OD
2.40276E+11,2,98,-584,2022,LEHD LODES8 OD
2.40276E+11,3,26,-584,2022,LEHD LODES8 OD
2.40276E+11,4,25,-584,2022,LEHD LODES8 OD
2.40276E+11,5,37,-584,2022,LEHD LODES8 OD
2.40276E+11,6,4,-584,2022,LEHD LODES8 OD
2.40276E+11,9,5,-584,2022,LEHD LODES8 OD
2.40276E+11,1,442,-677,2022,LEHD LODES8 OD
2.40276E+11,10,10,-677,2022,LEHD LODES8 OD
2.40276E+11,12,10,-677,2022,LEHD LODES8 OD
2.40276E+11,13,1,-677,2022,LEHD LODES8 OD
2.40276E+11,14,12,-677,2022,LEHD LODES8 OD
2.40276E+11,15,2,-677,2022,LEHD LODES8 OD
2.40276E+11,2,78,-677,2022,LEHD LODES8 OD
2.40276E+11,25,3,-677,2022,LEHD LODES8 OD
2.40276E+11,28,4,-677,2022,LEHD LODES8 OD
2.40276E+11,3,32,-677,2022,LEHD LODES8 OD
2.40276E+11,4,58,-677,2022,LEHD LODES8 OD
2.40276E+11,5,14,-677,2022,LEHD LODES8 OD
2.40276E+11,6,5,-677,2022,LEHD LODES8 OD
2.40276E+11,7,2,-677,2022,LEHD LODES8 OD
2.40276E+11,8,3,-677,2022,LEHD LODES8 OD
2.40276E+11,9,1,-677,2022,LEHD LODES8 OD
2.40276E+11,1,558,-763,2022,LEHD LODES8 OD
2.40276E+11,10,4,-763,2022,LEHD LODES8 OD
2.40276E+11,12,4,-763,2022,LEHD LODES8 OD
2.40276E+11,16,0,-763,2022,LEHD LODES8 OD
2.40276E+11,18,0,-763,2022,LEHD LODES8 OD
2.40276E+11,2,96,-763,2022,LEHD LODES8 OD
2.40276E+11,3,44,-763,2022,LEHD LODES8 OD
2.40276E+11,4,47,-763,2022,LEHD LODES8 OD
2.40276E+11,5,2,-763,2022,LEHD LODES8 OD
2.40276E+11,6,1,-763,2022,LEHD LODES8 OD
2.40276E+11,7,3,-763,2022,LEHD LODES8 OD
2.40276E+11,8,2,-763,2022,LEHD LODES8 OD
2.40276E+11,9,2,-763,2022,LEHD LODES8 OD
2.40276E+11,1,430,-568,2022,LEHD LODES8 OD
2.40276E+11,15,4,-568,2022,LEHD LODES8 OD
2.40276E+11,16,0,-568,2022,LEHD LODES8 OD
2.40276E+11,17,0,-568,2022,LEHD LODES8 OD
2.40276E+11,2,92,-568,2022,LEHD LODES8 OD
2.40276E+11,26,0,-568,2022,LEHD LODES8 OD
2.40276E+11,29,0,-568,2022,LEHD LODES8 OD
2.40276E+11,3,24,-568,2022,LEHD LODES8 OD
2.40276E+11,4,8,-568,2022,LEHD LODES8 OD
2.40276E+11,5,4,-568,2022,LEHD LODES8 OD
2.40276E+11,6,0,-568,2022,LEHD LODES8 OD
2.40276E+11,7,5,-568,2022,LEHD LODES8 OD
2.40276E+11,8,1,-568,2022,LEHD LODES8 OD
2.40276E+11,9,0,-568,2022,LEHD LODES8 OD
2.40276E+11,1,180,-289,2022,LEHD LODES8 OD
2.40276E+11,10,0,-289,2022,LEHD LODES8 OD
2.40276E+11,11,2,-289,2022,LEHD LODES8 OD
2.40276E+11,14,8,-289,2022,LEHD LODES8 OD
2.40276E+11,2,46,-289,2022,LEHD LODES8 OD
2.40276E+11,27,2,-289,2022,LEHD LODES8 OD
2.40276E+11,28,2,-289,2022,LEHD LODES8 OD
2.40276E+11,3,10,-289,2022,LEHD LODES8 OD
2.40276E+11,4,16,-289,2022,LEHD LODES8 OD
2.40276E+11,5,13,-289,2022,LEHD LODES8 OD
2.40276E+11,6,1,-289,2022,LEHD LODES8 OD
2.40276E+11,7,8,-289,2022,LEHD LODES8 OD
2.40276E+11,8,1,-289,2022,LEHD LODES8 OD
2.40276E+11,1,448,-603,2022,LEHD LODES8 OD
2.40276E+11,10,0,-603,2022,LEHD LODES8 OD
2.40276E+11,12,0,-603,2022,LEHD LODES8 OD
2.40276E+11,13,4,-603,2022,LEHD LODES8 OD
2.40276E+11,2,93,-603,2022,LEHD LODES8 OD
2.40276E+11,3,29,-603,2022,LEHD LODES8 OD
2.40276E+11,4,17,-603,2022,LEHD LODES8 OD
2.40276E+11,5,10,-603,2022,LEHD LODES8 OD
2.40276E+11,6,0,-603,2022,LEHD LODES8 OD
2.40276E+11,7,2,-603,2022,LEHD LODES8 OD
2.40276E+11,8,0,-603,2022,LEHD LODES8 OD
2.40276E+11,9,0,-603,2022,LEHD LODES8 OD
2.40276E+11,1,380,-644,2022,LEHD LODES8 OD
2.40276E+11,10,2,-644,2022,LEHD LODES8 OD
2.40276E+11,11,3,-644,2022,LEHD LODES8 OD
2.40276E+11,12,3,-644,2022,LEHD LODES8 OD
2.40276E+11,2,78,-644,2022,LEHD LODES8 OD
2.40276E+11,24,40,-644,2022,LEHD LODES8 OD
2.40276E+11,3,38,-644,2022,LEHD LODES8 OD
2.40276E+11,4,32,-644,2022,LEHD LODES8 OD
2.40276E+11,5,26,-644,2022,LEHD LODES8 OD
2.40276E+11,6,16,-644,2022,LEHD LODES8 OD
2.40276E+11,7,20,-644,2022,LEHD LODES8 OD
2.40276E+11,8,4,-644,2022,LEHD LODES8 OD
2.40276E+11,9,2,-644,2022,LEHD LODES8 OD
2.40276E+11,1,595,-840,2022,LEHD LODES8 OD
2.40276E+11,10,6,-840,2022,LEHD LODES8 OD
2.40276E+11,11,6,-840,2022,LEHD LODES8 OD
2.40276E+11,12,0,-840,2022,LEHD LODES8 OD
2.40276E+11,14,0,-840,2022,LEHD LODES8 OD
2.40276E+11,2,114,-840,2022,LEHD LODES8 OD
2.40276E+11,22,24,-840,2022,LEHD LODES8 OD
2.40276E+11,3,49,-840,2022,LEHD LODES8 OD
2.40276E+11,4,14,-840,2022,LEHD LODES8 OD
2.40276E+11,5,28,-840,2022,LEHD LODES8 OD
2.40276E+11,6,2,-840,2022,LEHD LODES8 OD
2.40276E+11,7,2,-840,2022,LEHD LODES8 OD
2.40276E+11,1,402,-546,2022,LEHD LODES8 OD
2.40276E+11,14,12,-546,2022,LEHD LODES8 OD
2.40276E+11,2,82,-546,2022,LEHD LODES8 OD
2.40276E+11,3,30,-546,2022,LEHD LODES8 OD
2.40276E+11,4,0,-546,2022,LEHD LODES8 OD
2.40276E+11,5,4,-546,2022,LEHD LODES8 OD
2.40276E+11,6,2,-546,2022,LEHD LODES8 OD
2.40276E+11,7,6,-546,2022,LEHD LODES8 OD
2.40276E+11,8,8,-546,2022,LEHD LODES8 OD
2.40276E+11,9,0,-546,2022,LEHD LODES8 OD
2.40276E+11,1,344,-490,2022,LEHD LODES8 OD
2.40276E+11,10,4,-490,2022,LEHD LODES8 OD
2.40276E+11,13,0,-490,2022,LEHD LODES8 OD
2.40276E+11,15,0,-490,2022,LEHD LODES8 OD
2.40276E+11,2,54,-490,2022,LEHD LODES8 OD
2.40276E+11,21,12,-490,2022,LEHD LODES8 OD
2.40276E+11,3,58,-490,2022,LEHD LODES8 OD
2.40276E+11,4,12,-490,2022,LEHD LODES8 OD
2.40276E+11,5,6,-490,2022,LEHD LODES8 OD
2.40276E+11,6,0,-490,2022,LEHD LODES8 OD
2.40276E+11,8,0,-490,2022,LEHD LODES8 OD
2.40276E+11,1,260,-306,2022,LEHD LODES8 OD
2.40276E+11,2,18,-306,2022,LEHD LODES8 OD
2.40276E+11,3,6,-306,2022,LEHD LODES8 OD
2.40276E+11,4,16,-306,2022,LEHD LODES8 OD
2.40276E+11,5,4,-306,2022,LEHD LODES8 OD
2.40276E+11,6,1,-306,2022,LEHD LODES8 OD
2.40276E+11,8,1,-306,2022,LEHD LODES8 OD
2.40276E+11,1,594,-738,2022,LEHD LODES8 OD
2.40276E+11,10,1,-738,2022,LEHD LODES8 OD
2.40276E+11,11,9,-738,2022,LEHD LODES8 OD
2.40276E+11,12,5,-738,2022,LEHD LODES8 OD
2.40276E+11,14,5,-738,2022,LEHD LODES8 OD
2.40276E+11,2,82,-738,2022,LEHD LODES8 OD
2.40276E+11,3,20,-738,2022,LEHD LODES8 OD
2.40276E+11,4,10,-738,2022,LEHD LODES8 OD
2.40276E+11,5,4,-738,2022,LEHD LODES8 OD
2.40276E+11,6,0,-738,2022,LEHD LODES8 OD
2.40276E+11,7,8,-738,2022,LEHD LODES8 OD
2.40276E+11,9,0,-738,2022,LEHD LODES8 OD
2.40276E+11,1,290,-385,2022,LEHD LODES8 OD
2.40276E+11,2,50,-385,2022,LEHD LODES8 OD
2.40276E+11,3,11,-385,2022,LEHD LODES8 OD
2.40276E+11,4,27,-385,2022,LEHD LODES8 OD
2.40276E+11,5,2,-385,2022,LEHD LODES8 OD
2.40276E+11,6,3,-385,2022,LEHD LODES8 OD
2.40276E+11,8,2,-385,2022,LEHD LODES8 OD
2.40276E+11,1,462,-719,2022,LEHD LODES8 OD
2.40276E+11,11,4,-719,2022,LEHD LODES8 OD
2.40276E+11,12,2,-719,2022,LEHD LODES8 OD
2.40276E+11,17,4,-719,2022,LEHD LODES8 OD
2.40276E+11,18,2,-719,2022,LEHD LODES8 OD
2.40276E+11,2,99,-719,2022,LEHD LODES8 OD
2.40276E+11,24,2,-719,2022,LEHD LODES8 OD
2.40276E+11,3,58,-719,2022,LEHD LODES8 OD
2.40276E+11,4,32,-719,2022,LEHD LODES8 OD
2.40276E+11,5,4,-719,2022,LEHD LODES8 OD
2.40276E+11,6,28,-719,2022,LEHD LODES8 OD
2.40276E+11,7,12,-719,2022,LEHD LODES8 OD
2.40276E+11,8,8,-719,2022,LEHD LODES8 OD
2.40276E+11,9,2,-719,2022,LEHD LODES8 OD
2.40276E+11,1,210,-242,2022,LEHD LODES8 OD
2.40276E+11,2,24,-242,2022,LEHD LODES8 OD
2.40276E+11,3,4,-242,2022,LEHD LODES8 OD
2.40276E+11,4,4,-242,2022,LEHD LODES8 OD
2.40276E+11,5,0,-242,2022,LEHD LODES8 OD
2.40276E+11,6,0,-242,2022,LEHD LODES8 OD
2.40276E+11,9,0,-242,2022,LEHD LODES8 OD
2.40276E+11,1,677,-811,2022,LEHD LODES8 OD
2.40276E+11,13,4,-811,2022,LEHD LODES8 OD
2.40276E+11,2,82,-811,2022,LEHD LODES8 OD
2.40276E+11,3,20,-811,2022,LEHD LODES8 OD
2.40276E+11,4,20,-811,2022,LEHD LODES8 OD
2.40276E+11,5,0,-811,2022,LEHD LODES8 OD
2.40276E+11,6,0,-811,2022,LEHD LODES8 OD
2.40276E+11,7,4,-811,2022,LEHD LODES8 OD
2.40276E+11,8,4,-811,2022,LEHD LODES8 OD
2.40276E+11,1,588,-845,2022,LEHD LODES8 OD
2.40276E+11,10,4,-845,2022,LEHD LODES8 OD
2.40276E+11,12,10,-845,2022,LEHD LODES8 OD
2.40276E+11,13,6,-845,2022,LEHD LODES8 OD
2.40276E+11,2,134,-845,2022,LEHD LODES8 OD
2.40276E+11,3,12,-845,2022,LEHD LODES8 OD
2.40276E+11,4,32,-845,2022,LEHD LODES8 OD
2.40276E+11,5,15,-845,2022,LEHD LODES8 OD
2.40276E+11,6,19,-845,2022,LEHD LODES8 OD
2.40276E+11,7,9,-845,2022,LEHD LODES8 OD
2.40276E+11,8,16,-845,2022,LEHD LODES8 OD
2.40276E+11,1,338,-423,2022,LEHD LODES8 OD
2.40276E+11,2,38,-423,2022,LEHD LODES8 OD
2.40276E+11,3,18,-423,2022,LEHD LODES8 OD
2.40276E+11,4,25,-423,2022,LEHD LODES8 OD
2.40276E+11,5,0,-423,2022,LEHD LODES8 OD
2.40276E+11,6,0,-423,2022,LEHD LODES8 OD
2.40276E+11,8,2,-423,2022,LEHD LODES8 OD
2.40276E+11,9,2,-423,2022,LEHD LODES8 OD
2.40276E+11,1,616,-728,2022,LEHD LODES8 OD
2.40276E+11,10,1,-728,2022,LEHD LODES8 OD
2.40276E+11,2,60,-728,2022,LEHD LODES8 OD
2.40276E+11,3,28,-728,2022,LEHD LODES8 OD
2.40276E+11,4,6,-728,2022,LEHD LODES8 OD
2.40276E+11,5,4,-728,2022,LEHD LODES8 OD
2.40276E+11,6,12,-728,2022,LEHD LODES8 OD
2.40276E+11,7,1,-728,2022,LEHD LODES8 OD
2.40276E+11,1,423,-526,2022,LEHD LODES8 OD
2.40276E+11,2,63,-526,2022,LEHD LODES8 OD
2.40276E+11,3,24,-526,2022,LEHD LODES8 OD
2.40276E+11,4,4,-526,2022,LEHD LODES8 OD
2.40276E+11,5,0,-526,2022,LEHD LODES8 OD
2.40276E+11,6,12,-526,2022,LEHD LODES8 OD
2.40276E+11,1,368,-510,2022,LEHD LODES8 OD
2.40276E+11,10,0,-510,2022,LEHD LODES8 OD
2.40276E+11,2,50,-510,2022,LEHD LODES8 OD
2.40276E+11,3,40,-510,2022,LEHD LODES8 OD
2.40276E+11,4,26,-510,2022,LEHD LODES8 OD
2.40276E+11,5,8,-510,2022,LEHD LODES8 OD
2.40276E+11,6,14,-510,2022,LEHD LODES8 OD
2.40276E+11,7,4,-510,2022,LEHD LODES8 OD
2.40276E+11,8,0,-510,2022,LEHD LODES8 OD
2.40276E+11,1,788,-924,2022,LEHD LODES8 OD
2.40276E+11,12,4,-924,2022,LEHD LODES8 OD
2.40276E+11,2,40,-924,2022,LEHD LODES8 OD
2.40276E+11,3,32,-924,2022,LEHD LODES8 OD
2.40276E+11,4,22,-924,2022,LEHD LODES8 OD
2.40276E+11,5,6,-924,2022,LEHD LODES8 OD
2.40276E+11,8,22,-924,2022,LEHD LODES8 OD
2.40276E+11,9,10,-924,2022,LEHD LODES8 OD
2.40276E+11,1,542,-732,2022,LEHD LODES8 OD
2.40276E+11,10,24,-732,2022,LEHD LODES8 OD
2.40276E+11,2,85,-732,2022,LEHD LODES8 OD
2.40276E+11,3,46,-732,2022,LEHD LODES8 OD
2.40276E+11,4,12,-732,2022,LEHD LODES8 OD
2.40276E+11,5,16,-732,2022,LEHD LODES8 OD
2.40276E+11,6,1,-732,2022,LEHD LODES8 OD
